year;area km²;mun;geocode_ibge
2019;0,00;Alto Parnaíba;2100501
2019;0,00;Poção de Pedras;2108900
2019;0,00;São João Batista;2111003
2019;0,00;São José do Povo;5107297
2019;0,00;Quatipuru;1506112
2019;0,00;Nova Iorque;2107308
2019;0,00;Peixe;1716604
2019;0,00;Jangada;5104906
2019;0,00;Presidente Kennedy;1718402
2019;0,00;São Raimundo das Mangabeiras;2111607
2019;0,00;Pedreiras;2108207
2019;0,00;Mirador;2106706
2019;0,00;Mateiros;1712702
2019;0,00;Nova Olinda;1714880
2019;0,00;Nova Colinas;2107258
2019;0,00;Glória D'Oeste;5103957
2019;0,00;Satubinha;2111722
2019;0,00;Primavera;1506104
2019;0,00;Oliveira de Fátima;1715507
2019;0,00;Pindaré-Mirim;2108504
2019;0,00;Cururupu;2103703
2019;0,00;Itapiratins;1710904
2019;0,00;Novo São Joaquim;5106281
2019;0,00;Itacajá;1710508
2019;0,00;Peri Mirim;2108405
2019;0,00;Almas;1700400
2019;0,00;Loreto;2106102
2019;0,00;Palmeirópolis;1715754
2019;0,00;São João do Soter;2111078
2019;0,00;Juscimeira;5105200
2019;0,00;Bernardo do Mearim;2101939
2019;0,00;Sambaíba;2109700
2019;0,00;Governador Newton Bello;2104651
2019;0,00;Lizarda;1712405
2019;0,00;Taguatinga;1720903
2019;0,00;Bacurituba;2101350
2019;0,00;Centenário;1704105
2019;0,00;Morros;2107100
2019;0,00;Bequimão;2101905
2019;0,00;Feira Nova do Maranhão;2104073
2019;0,00;Lago do Junco;2105807
2019;0,00;Combinado;1705557
2019;0,00;São Valério;1720499
2019;0,00;Itaporã do Tocantins;1711100
2019;0,00;Maurilândia do Tocantins;1712801
2019;2,80;Alvarães;1300029
2019;5,50;Theobroma;1101609
2019;0,23;Santarém Novo;1506906
2019;22,79;Cachoeira do Piriá;1501956
2019;0,09;Capanema;1502202
2019;0,49;Buriti Bravo;2102309
2019;0,07;Boa Vista;1400100
2019;217,31;Anapu;1500859
2019;3,70;Pimenteiras do Oeste;1101468
2019;1,54;Santa Luzia D'Oeste;1100296
2019;0,14;Cametá;1502103
2019;3,51;Itapecuru Mirim;2105401
2019;0,66;Arenápolis;5101308
2019;1,41;Araguaína;1702109
2019;30,49;Comodoro;5103304
2019;2,17;Salto do Céu;5107750
2019;99,49;Caracaraí;1400209
2019;18,17;Acará;1500206
2019;1,22;Godofredo Viana;2104305
2019;0,28;Wanderlândia;1722081
2019;97,18;Rorainópolis;1400472
2019;0,87;Arari;2101004
2019;2,52;Piraquê;1717206
2019;0,00;Matinha;2106508
2019;6,95;Terra Nova do Norte;5108055
2019;328,16;Senador José Porfírio;1507805
2019;61,05;Iracema;1400282
2019;1,35;Presidente Dutra;2109106
2019;0,65;Fonte Boa;1301605
2019;1,48;São Domingos do Araguaia;1507151
2019;11,04;Santa Terezinha;5107776
2019;28,60;Santa Maria das Barreiras;1506583
2019;0,76;Monção;2106904
2019;3,39;Eirunepé;1301407
2019;1,30;Senador Alexandre Costa;2111748
2019;7,34;Bom Jesus do Tocantins;1501576
2019;8,72;Porto Walter;1200393
2019;0,30;Barão de Melgaço;5101605
2019;2,28;Luís Domingues;2106201
2019;19,82;Bom Jesus das Selvas;2102036
2019;0,39;Ribamar Fiquene;2109551
2019;0,17;Terra Alta;1507961
2019;1,93;Amapá do Maranhão;2100550
2019;0,22;Vale de São Domingos;5108352
2019;2,53;Alvorada D'Oeste;1100346
2019;1,63;Silves;1304005
2019;0,14;João Lisboa;2105500
2019;25,77;Monte Alegre;1504802
2019;0,16;Sorriso;5107925
2019;0,36;Nazaré;1714302
2019;7,31;Ipixuna do Pará;1503457
2019;3,79;Corumbiara;1100072
2019;21,89;Alto Alegre;1400050
2019;0,60;Riachinho;1718550
2019;26,05;Bujari;1200138
2019;1,48;São Geraldo do Araguaia;1507458
2019;0,41;Alto Alegre do Pindaré;2100477
2019;8,38;Governador Eugênio Barros;2104602
2019;20,61;Oriximiná;1505304
2019;28,57;Arame;2100956
2019;0,08;Nova Olinda do Maranhão;2107357
2019;85,59;Apiacás;5100805
2019;15,15;Alta Floresta;5100250
2019;35,46;Nova Maringá;5108907
2019;1,49;Laranjal do Jari;1600279
2019;197,65;Colniza;5103254
2019;16,42;Santa Carmem;5107248
2019;6,81;São José do Rio Claro;5107305
2019;0,22;Bandeirantes do Tocantins;1703057
2019;0,76;Fernando Falcão;2104081
2019;81,65;Manicoré;1302702
2019;1,50;Cândido Mendes;2102606
2019;0,80;Nova Olímpia;5106232
2019;1,49;Manaquiri;1302553
2019;0,07;Tocantinópolis;1721208
2019;1,28;Pracuúba;1600550
2019;4,05;Santa Luzia;2110005
2019;8,46;Viseu;1508308
2019;25,16;Porto dos Gaúchos;5106802
2019;0,42;Benjamin Constant;1300607
2019;0,13;Curvelândia;5103437
2019;10,12;Grajaú;2104800
2019;43,58;Juína;5105150
2019;104,90;Candeias do Jamari;1100809
2019;5,58;Governador Jorge Teixeira;1101005
2019;3,83;Jacundá;1503804
2019;79,19;Machadinho D'Oeste;1100130
2019;7,00;Santa Rosa do Purus;1200435
2019;0,64;Santa Helena;2109809
2019;13,62;Marechal Thaumaturgo;1200351
2019;0,85;Urucará;1304302
2019;2,55;Melgaço;1504505
2019;20,43;Pimenta Bueno;1100189
2019;5,27;São João do Araguaia;1507508
2019;0,07;São Raimundo do Doca Bezerra;2111631
2019;4,24;Nova Guarita;5108808
2019;15,78;Juruti;1503903
2019;7,74;Ipixuna;1301803
2019;21,49;Nova União;1101435
2019;2,28;Jaru;1100114
2019;2,21;Pacaraima;1400456
2019;0,23;Vargem Grande;2112704
2019;3,15;Floresta do Araguaia;1503044
2019;0,07;São José de Ribamar;2111201
2019;8,92;Conceição do Araguaia;1502707
2019;0,25;Formosa da Serra Negra;2104099
2019;19,10;Nova Ubiratã;5106240
2019;10,84;Jutaí;1302306
2019;0,09;Denise;5103452
2019;0,35;Campo Verde;5102678
2019;1,36;Marianópolis do Tocantins;1712504
2019;0,94;Colméia;1716703
2019;2,21;Tapurah;5108006
2019;0,10;Marituba;1504422
2019;3,39;Sapezal;5107875
2019;1,91;Colinas;2103505
2019;1,71;Curralinho;1502806
2019;10,23;Açailândia;2100055
2019;0,49;São Bento do Tocantins;1720101
2019;6,41;Nova Ipixuna;1504976
2019;10,30;Pauini;1303502
2019;30,01;Alta Floresta D'Oeste;1100015
2019;34,09;Rondon do Pará;1506187
2019;5,35;Tucumã;1508084
2019;10,61;São João da Baliza;1400506
2019;0,18;Paulo Ramos;2108108
2019;1,13;Boa Vista do Ramos;1300680
2019;16,91;São Miguel do Guaporé;1100320
2019;11,78;Careiro da Várzea;1301159
2019;168,90;Itaituba;1503606
2019;0,04;Itaubal;1600253
2019;6,32;São Gabriel da Cachoeira;1303809
2019;85,45;Juara;5105101
2019;0,22;Bragança;1501709
2019;0,09;Rosário;2109601
2019;1,13;Porto Franco;2109007
2019;19,43;Santarém;1506807
2019;2,34;Novo Santo Antônio;5106315
2019;1,15;Salinópolis;1506203
2019;0,30;São Francisco do Brejão;2110856
2019;1,75;Castanheiras;1100908
2019;1,18;Faro;1503002
2019;0,56;Curuçá;1502905
2019;0,18;Inhangapi;1503408
2019;23,17;Santana do Araguaia;1506708
2019;3,95;Juruena;5105176
2019;0,07;Barcarena;1501303
2019;0,52;Novo Horizonte do Norte;5106273
2019;1,33;Xinguara;1508407
2019;0,19;Sítio Novo;2111805
2019;2,18;Carutapera;2102903
2019;13,52;Tomé-Açu;1508001
2019;2,20;Montes Altos;2107001
2019;89,22;Humaitá;1301704
2019;4,56;Terra Santa;1507979
2019;1,29;Aurora do Pará;1500958
2019;0,17;Recursolândia;1718501
2019;108,72;Rurópolis;1506195
2019;2,47;Atalaia do Norte;1300201
2019;3,46;Coari;1301209
2019;7,54;Tefé;1304203
2019;0,08;Santana;1600600
2019;27,91;Moju;1504703
2019;7,25;Vitória do Xingu;1508357
2019;154,05;Uruará;1508159
2019;0,06;Maranhãozinho;2106375
2019;0,11;Afuá;1500305
2019;18,93;Guajará;1301654
2019;1,26;Praia Norte;1718303
2019;29,67;Almeirim;1500503
2019;0,34;Pequizeiro;1716653
2019;16,52;Itinga do Maranhão;2105427
2019;53,12;Seringueiras;1101500
2019;0,16;Bujaru;1501907
2019;0,62;Vila Nova dos Martírios;2112852
2019;4,71;Cabixi;1100031
2019;6,09;Rio Maria;1506161
2019;2,47;Careiro;1301100
2019;1,84;Colorado do Oeste;1100064
2019;10,87;São Luiz;1400605
2019;3,37;Tangará da Serra;5107958
2019;9,68;Água Azul do Norte;1500347
2019;0,18;Igarapé do Meio;2105153
2019;2,30;São Sebastião do Uatumã;1303957
2019;1,93;Itanhangá;5104542
2019;67,42;Tarauacá;1200609
2019;21,14;Assis Brasil;1200054
2019;5,12;Belterra;1501451
2019;3,60;Rio Preto da Eva;1303569
2019;1,41;Novo Horizonte do Oeste;1100502
2019;55,34;Peixoto de Azevedo;5106422
2019;46,64;Alto Paraíso;1100403
2019;0,07;Bacabeira;2101251
2019;0,77;Conquista D'Oeste;5103361
2019;0,37;Capinzal do Norte;2102754
2019;10,23;Santa Cruz do Xingu;5107743
2019;0,18;Nova Brasilândia;5106208
2019;16,01;Nova Canaã do Norte;5106216
2019;3,88;São José do Xingu;5107354
2019;5,11;Governador Luiz Rocha;2104628
2019;0,96;Caapiranga;1300839
2019;1,03;Nova Marilândia;5108857
2019;0,06;Benevides;1501501
2019;0,58;Itaguatins;1710706
2019;13,04;Guarantã do Norte;5104104
2019;6,64;Senador Guiomard;1200450
2019;43,88;Cumaru do Norte;1502764
2019;11,21;Curuá;1502855
2019;2,31;Bagre;1501105
2019;3,77;Barreirinha;1300508
2019;2,74;Porto Grande;1600535
2019;21,08;Matupá;5105606
2019;2,01;Angico;1701051
2019;0,71;Alto Boa Vista;5100359
2019;0,21;São Miguel do Guamá;1507607
2019;6,10;Turiaçu;2112407
2019;4,42;Canabrava do Norte;5102694
2019;14,89;Itapuã do Oeste;1101104
2019;4,53;Parauapebas;1505536
2019;104,81;Placas;1505650
2019;2,77;Curionópolis;1502772
2019;8,07;Tuntum;2112308
2019;0,09;Vitória do Mearim;2112902
2019;0,72;Brejo de Areia;2102150
2019;3,35;Parintins;1303403
2019;1,42;Pau D'Arco;1505551
2019;4,91;Pedra Branca do Amapari;1600154
2019;544,94;São Félix do Xingu;1507300
2019;0,95;Santa Rita;2110203
2019;1,26;Belém;1501402
2019;15,62;Gaúcha do Norte;5103858
2019;2,34;Mazagão;1600402
2019;0,98;Presidente Médici;1100254
2019;1,59;Mirassol d'Oeste;5105622
2019;0,20;Santa Luzia do Pará;1506559
2019;12,62;Rodrigues Alves;1200427
2019;34,78;Autazes;1300300
2019;2,34;Bannach;1501253
2019;0,45;São João da Ponta;1507466
2019;123,98;Nova Bandeirantes;5106158
2019;1,38;Jatobá;2105450
2019;0,36;Tracuateua;1508035
2019;0,40;Viana;2112803
2019;45,27;Mojuí dos Campos;1504752
2019;9,53;Confresa;5103353
2019;0,79;Iranduba;1301852
2019;5,56;Nova Brasilândia D'Oeste;1100148
2019;0,06;Chapada dos Guimarães;5103007
2019;0,28;Ananás;1701002
2019;22,59;Ouro Preto do Oeste;1100155
2019;0,34;Abaetetuba;1500107
2019;1,26;Redenção;1506138
2019;0,63;São Luís;2111300
2019;0,58;Diamantino;5103502
2019;4,33;Campos de Júlio;5102686
2019;0,24;Peritoró;2108454
2019;3,14;Novo Airão;1303205
2019;5,94;Nova Olinda do Norte;1303106
2019;3,39;Buritirana;2102358
2019;85,04;Cantá;1400175
2019;1,36;Pirapemas;2108801
2019;13,44;São Félix do Araguaia;5107859
2019;0,17;Magalhães Barata;1504109
2019;1,05;Maraã;1302801
2019;0,73;Maracaçumé;2106326
2019;1,12;Canaã dos Carajás;1502152
2019;7,52;Fortuna;2104206
2019;1,03;Cerejeiras;1100056
2019;0,46;Luciara;5105309
2019;31,62;Manoel Urbano;1200344
2019;1,94;São João de Pirabas;1507474
2019;7,37;Parecis;1101450
2019;5,89;Tartarugalzinho;1600709
2019;14,62;Campo Novo de Rondônia;1100700
2019;18,42;Guajará-Mirim;1100106
2019;10,81;Monte Negro;1101401
2019;0,56;Coroatá;2103604
2019;21,29;Amajari;1400027
2019;0,09;Lagoa Grande do Maranhão;2105963
2019;9,12;Barra do Corda;2101608
2019;6,17;São Domingos do Maranhão;2110708
2019;0,35;Augustinópolis;1702554
2019;0,07;Araguacema;1701903
2019;153,86;Aripuanã;5101407
2019;4,15;Abel Figueiredo;1500131
2019;23,10;São Francisco do Guaporé;1101492
2019;0,72;Nortelândia;5106000
2019;0,59;Esperantina;1707405
2019;0,59;São Felipe D'Oeste;1101484
2019;0,07;Darcinópolis;1706506
2019;19,84;Alenquer;1500404
2019;80,16;Sena Madureira;1200500
2019;34,84;Itupiranga;1503705
2019;47,42;Feliz Natal;5103700
2019;1,93;Formoso do Araguaia;1708205
2019;74,94;Prainha;1506005
2019;0,39;Anajás;1500701
2019;1,63;Capitão Poço;1502301
2019;7,89;Mirante da Serra;1101302
2019;0,99;Itamarati;1301951
2019;19,89;Acrelândia;1200013
2019;32,89;Cotriguaçu;5103379
2019;0,13;São João do Carú;2111029
2019;1,99;Piçarra;1505635
2019;1,02;Dom Pedro;2103802
2019;10,69;Borba;1300805
2019;30,41;Nova Mutum;5106224
2019;2,87;São Paulo de Olivença;1303908
2019;94,02;Feijó;1200302
2019;144,08;Boca do Acre;1300706
2019;0,33;Sítio Novo do Tocantins;1720804
2019;40,03;Nova Monte Verde;5108956
2019;4,88;Centro Novo do Maranhão;2103174
2019;0,30;Chaves;1502509
2019;1,64;Maracanã;1504307
2019;10,69;Rio Crespo;1100262
2019;0,16;Presidente Vargas;2109304
2019;0,44;Santa Bárbara do Pará;1506351
2019;2,28;Cocalinho;5103106
2019;13,06;Envira;1301506
2019;1,70;Graça Aranha;2104701
2019;41,58;Porto de Moz;1505908
2019;1,30;Ferreira Gomes;1600238
2019;0,79;Santo Antônio do Leverger;5107800
2019;1,80;Miranda do Norte;2106755
2019;1,16;Palestina do Pará;1505494
2019;6,89;Espigão D'Oeste;1100098
2019;112,90;Medicilândia;1504455
2019;1,10;Santo Antônio dos Lopes;2110302
2019;2,64;Santo Afonso;5107263
2019;0,55;Santo Antônio do Içá;1303700
2019;2,08;Cidelândia;2103257
2019;1,20;Brejo Grande do Araguaia;1501758
2019;254,24;Portel;1505809
2019;0,26;Salvaterra;1506302
2019;80,00;Rio Branco;1200401
2019;27,77;Capixaba;1200179
2019;1,67;Tabatinga;1304062
2019;34,81;Óbidos;1505106
2019;0,83;Junco do Maranhão;2105658
2019;2,71;Boa Vista do Gurupi;2101970
2019;0,57;Carauari;1301001
2019;1,12;Luzinópolis;1712454
2019;0,87;Itapiranga;1302009
2019;1,10;Reserva do Cabaçal;5107156
2019;0,25;Nova Xavantina;5106257
2019;0,62;Garrafão do Norte;1503077
2019;0,09;Davinópolis;2103752
2019;8,71;Vila Bela da Santíssima Trindade;5105507
2019;0,49;Japurá;1302108
2019;54,96;Paranaíta;5106299
2019;1,01;São Miguel do Tocantins;1720200
2019;18,06;Tabaporã;5107941
2019;2,58;Rolim de Moura;1100288
2019;0,12;Turilândia;2112456
2019;0,13;Araguanã;1702158
2019;0,69;Amapá;1600105
2019;0,16;São João do Paraíso;2111052
2019;6,11;Cacaulândia;1100601
2019;0,86;São José dos Quatro Marcos;5107107
2019;0,47;Alto Alegre do Maranhão;2100436
2019;0,19;Dom Aquino;5103601
2019;0,18;São Caetano de Odivelas;1507102
2019;2,10;Carlinda;5102793
2019;0,07;Pau D'Arco;1716307
2019;7,66;Pontes e Lacerda;5106752
2019;17,25;Querência;5107065
2019;0,21;Presidente Sarney;2109270
2019;0,22;Paço do Lumiar;2107506
2019;0,37;Santa Fé do Araguaia;1718865
2019;25,00;Vilhena;1100304
2019;287,69;Apuí;1300144
2019;14,08;Itacoatiara;1301902
2019;9,40;Vale do Anari;1101757
2019;12,71;Ribeirão Cascalheira;5107180
2019;0,33;Santa Filomena do Maranhão;2109759
2019;9,71;Presidente Figueiredo;1303536
2019;0,13;Cachoeirinha;1703826
2019;81,61;Mucajaí;1400308
2019;141,16;Novo Repartimento;1505064
2019;0,40;Senador La Rocque;2111763
2019;1,93;Uiramutã;1400704
2019;1,02;Governador Archer;2104503
2019;1,44;Cantanhede;2102705
2019;2,06;Calçoene;1600204
2019;0,71;São Pedro da Água Branca;2111532
2019;381,76;Lábrea;1302405
2019;11,05;Barcelos;1300409
2019;1,25;Matões do Norte;2106631
2019;4,75;Porto Esperidião;5106828
2019;0,49;Lambari D'Oeste;5105234
2019;311,95;Pacajá;1505486
2019;93,98;Jacareacanga;1503754
2019;2,46;Codajás;1301308
2019;19,20;Bom Jardim;2102002
2019;114,05;Cujubim;1100940
2019;5,87;Marajá do Sena;2106359
2019;7,21;Baião;1501204
2019;59,90;Xapuri;1200708
2019;95,99;Marcelândia;5105580
2019;2,36;Beruri;1300631
2019;0,39;Urucurituba;1304401
2019;201,12;Novo Progresso;1505031
2019;0,19;Vigia;1508209
2019;9,28;Breu Branco;1501782
2019;16,67;Paranatinga;5106307
2019;25,79;Paragominas;1505502
2019;4,41;Sapucaia;1507755
2019;148,04;Nova Mamoré;1100338
2019;0,07;Pedro do Rosário;2108256
2019;111,92;Trairão;1508050
2019;0,80;Penalva;2108306
2019;4,63;Gurupá;1503101
2019;1,76;Bom Jesus do Araguaia;5101852
2019;5,51;Nova Santa Helena;5106190
2019;0,31;Concórdia do Pará;1502756
2019;0,09;Rondonópolis;5107602
2019;1,15;Jenipapo dos Vieiras;2105476
2019;0,94;Lajeado Novo;2105989
2019;0,82;Igarapé-Miri;1503309
2019;0,10;Santa Terezinha do Tocantins;1720002
2019;0,49;Xambioá;1722107
2019;0,26;Campestre do Maranhão;2102556
2019;5,72;Vila Rica;5108600
2019;3,50;Eldorado do Carajás;1502954
2019;0,08;Sampaio;1718808
2019;0,10;Mocajuba;1504604
2019;4,36;Nova Esperança do Piriá;1504950
2019;4,63;Manaus;1302603
2019;19,75;Canarana;5102702
2019;412,70;Porto Velho;1100205
2019;0,47;Urupá;1101708
2019;5,20;Porto Alegre do Norte;5106778
2019;0,16;Mirinzal;2106805
2019;0,07;Nobres;5105903
2019;29,97;Goianésia do Pará;1503093
2019;575,08;Altamira;1500602
2019;0,28;Cajari;2102507
2019;1,19;Ministro Andreazza;1101203
2019;0,09;São Sebastião da Boa Vista;1507706
2019;0,51;Anajatuba;2100709
2019;6,29;Gonçalves Dias;2104404
2019;67,26;Marabá;1504208
2019;0,55;Centro do Guilherme;2103158
2019;0,09;Porto Estrela;5106851
2019;47,39;Brasnorte;5101902
2019;12,04;Mâncio Lima;1200336
2019;1,81;Breves;1501808
2019;2,74;Barra do Bugres;5101704
2019;1,90;Barra do Garças;5101803
2019;4,41;Ipiranga do Norte;5104526
2019;15,14;Chupinguaia;1100924
2019;3,11;Santa Isabel do Rio Negro;1303601
2019;0,07;Cachoeira Grande;2102374
2019;21,84;Novo Mundo;5106265
2019;62,47;União do Sul;5108303
2019;0,90;Itaipava do Grajaú;2105351
2019;0,14;Presidente Juscelino;2109205
2019;0,05;Limoeiro do Ajuru;1504000
2019;0,48;Lagoa da Confusão;1711902
2019;28,28;Rondolândia;5107578
2019;0,29;Arapoema;1702307
2019;5,92;Cacoal;1100049
2019;0,50;Serra do Navio;1600055
2019;16,04;Maués;1302900
2019;0,25;Castanhal;1502400
2019;0,55;Serra Nova Dourada;5107883
2019;0,24;Tonantins;1304237
2019;3,39;Ji-Paraná;1100122
2019;13,31;Buriticupu;2102325
2019;1,93;Aguiarnópolis;1700301
2019;4,14;Manacapuru;1302504
2019;25,99;Brasil Novo;1501725
2019;7,24;Oiapoque;1600501
2019;21,21;Tapauá;1304104
2019;0,63;Lucas do Rio Verde;5105259
2019;0,29;Aragominas;1701309
2019;0,62;Joselândia;2105609
2019;0,99;Pinheiro;2108603
2019;0,28;Teixeirópolis;1101559
2019;3,81;Codó;2103307
2019;4,89;Nova Lacerda;5106182
2019;22,97;Porto Acre;1200807
2019;27,11;Itaúba;5104559
2019;31,00;Buritis;1100452
2019;0,78;Cutias;1600212
2019;42,36;Costa Marques;1100080
2019;2,06;Cáceres;5102504
2019;8,21;Tucuruí;1508100
2019;9,93;Alto Alegre dos Parecis;1100379
2019;0,28;Imperatriz;2105302
2019;19,97;Tailândia;1507953
2019;11,37;Epitaciolândia;1200252
2019;16,41;Ourilândia do Norte;1505437
2019;58,61;Brasiléia;1200104
2019;3,04;Campo Novo do Parecis;5102637
2019;0,26;Primavera de Rondônia;1101476
2019;0,14;Couto Magalhães;1706001
2019;2,45;Uarini;1304260
2019;7,21;Macapá;1600303
2019;0,09;Irituia;1503507
2019;0,50;Vitória do Jari;1600808
2019;8,37;Colíder;5103205
2019;18,51;Ariquemes;1100023
2019;72,48;Sinop;5107909
2019;2,20;Vera;5108501
2019;2,95;Nhamundá;1303007
2019;230,93;Novo Aripuanã;1303304
2019;0,16;Timbiras;2112100
2019;18,28;Ulianópolis;1508126
2019;0,22;Jauru;5105002
2019;12,48;Bonfim;1400159
2019;0,32;Anamã;1300086
2019;25,21;Cruzeiro do Sul;1200203
2019;13,14;Dom Eliseu;1502939
2019;0,30;Ourém;1505403
2019;91,92;Cláudia;5103056
2019;0,08;Muricilândia;1713957
2019;0,43;Lima Campos;2106003
2019;2,49;Pedro Afonso;1716505
2019;59,87;Canutama;1300904
2019;2,70;Oeiras do Pará;1505205
2019;2,23;Araguatins;1702208
2019;0,35;Juruá;1302207
2019;0,47;São Domingos do Capim;1507201
2019;0,32;Caseara;1703909
2019;44,98;Aveiro;1501006
2019;11,05;Jordão;1200328
2019;0,13;Carmolândia;1703883
2019;1,05;Santa Rita do Trivelato;5107768
2019;0,40;São José dos Basílios;2111250
2019;0,95;Zé Doca;2114007
2019;1,80;Vale do Paraíso;1101807
2019;0,15;Rosário Oeste;5107701
2019;36,96;Caroebe;1400233
2019;8,75;Castanheira;5102850
2019;8,99;Plácido de Castro;1200385
2019;0,07;Araputanga;5101258
2018;0,04;Augustinópolis;1702554
2018;0,00;Lagoa do Tocantins;1711951
2018;0,00;Central do Maranhão;2103125
2018;0,00;Santo Antônio do Tauá;1507003
2018;0,00;Filadélfia;1707702
2018;0,00;Bonito;1501600
2018;0,00;Carolina;2102804
2018;0,00;Olho d'Água das Cunhãs;2107407
2018;0,00;Benedito Leite;2101806
2018;0,00;Cristalândia;1706100
2018;0,00;Araguainha;5101209
2018;0,00;Abreulândia;1700251
2018;0,00;Fátima;1707553
2018;0,00;Cachoeirinha;1703826
2018;0,00;Santa Rita do Trivelato;5107768
2018;0,00;Riachão;2109502
2018;0,00;São Roberto;2111672
2018;0,00;Alto Alegre do Maranhão;2100436
2018;0,00;Ponte Alta do Tocantins;1717909
2018;0,00;Sucupira do Norte;2111904
2018;0,00;São Pedro da Cipa;5107404
2018;0,00;Taipas do Tocantins;1720937
2018;0,00;Nova Nazaré;5106174
2018;0,00;Novo Horizonte do Norte;5106273
2018;0,00;Esperantinópolis;2104008
2018;0,00;Nossa Senhora do Livramento;5106109
2018;0,00;Pontal do Araguaia;5106653
2018;0,00;Pedro do Rosário;2108256
2018;0,00;Buriti do Tocantins;1703800
2018;0,00;Bacuri;2101301
2018;0,00;Alto Taquari;5100607
2018;0,00;Santo Antônio do Leste;5107792
2018;0,00;Santa Rita do Tocantins;1718899
2018;0,00;São Salvador do Tocantins;1720259
2018;0,00;Palmeirante;1715705
2018;0,00;Vitorino Freire;2113009
2018;0,00;Denise;5103452
2018;0,00;Curralinho;1502806
2018;0,00;São Sebastião do Tocantins;1720309
2018;0,00;Porto Alegre do Tocantins;1718006
2018;0,00;Itiquira;5104609
2018;0,00;Pugmil;1718451
2018;0,00;Governador Nunes Freire;2104677
2018;0,00;Lago dos Rodrigues;2105948
2018;0,00;Carrasco Bonito;1703891
2018;0,00;Rosário Oeste;5107701
2018;0,00;Palmas;1721000
2018;0,00;Paranã;1716208
2018;0,00;Tupirama;1721257
2018;0,00;Porto Rico do Maranhão;2109056
2018;0,00;Passagem Franca;2107902
2018;0,00;Barra do Ouro;1703073
2018;0,00;Cajapió;2102408
2018;0,00;São Domingos do Azeitão;2110658
2018;0,00;Pequizeiro;1716653
2018;0,00;Uiramutã;1400704
2018;0,00;Bela Vista do Maranhão;2101772
2018;0,00;Maranhãozinho;2106375
2018;0,00;Tocantínia;1721109
2018;0,00;Chaves;1502509
2018;0,00;Alvorada;1700707
2018;0,00;Marianópolis do Tocantins;1712504
2018;0,00;Talismã;1720978
2018;0,00;Gurupi;1709500
2018;0,00;Raposa;2109452
2018;0,00;Sucupira;1720853
2018;0,00;São Luís Gonzaga do Maranhão;2111409
2018;0,00;Torixoréu;5108204
2018;0,00;Mirinzal;2106805
2018;0,00;Natividade;1714203
2018;0,00;Conceição do Lago-Açu;2103554
2018;0,00;Guiratinga;5104203
2018;0,00;Darcinópolis;1706506
2018;0,00;Goiatins;1709005
2018;0,00;Alto Garças;5100409
2018;0,00;Santa Rosa do Tocantins;1718907
2018;0,00;Lago da Pedra;2105708
2018;0,00;Boa Vista;1400100
2018;0,00;Santa Luzia do Paruá;2110039
